,User_Name,Twitter_Name,Location,Bio,Tweet,city_police,media,Language,Tweet_Link,is_Retweeted,Original_Tweet_by,Hashtags,User_Mentions,tweet_date,tweet_time
884,daulat singh chouhan,dscsingh,JAIPUR,Assistant Editor at Patrika group.Jaipur. Working with Rajasthan Patrika since 1985. Resident of Jodhpur. Tweets are personal. RTs not endorsed,RT @jaipur_police: #JaipurPolice #TeamJaipurPolice #CrimeFreeJaipur #SafeJaipur #SmartJaipur https://t.co/LZqWEHFF9x,jaipur,['https://twitter.com/jaipur_police/status/1138747649840910336/photo/1'],und,https://twitter.com/statuses/1139069069208875008,yes,jaipur_police,"['TeamJaipurPolice', 'JaipurPolice', 'SafeJaipur', 'SmartJaipur', 'CrimeFreeJaipur']",['jaipur_police'],Jun-13-2019,07:16:43
885,Zee Rajasthan News,zeerajasthan_,"Film City Sector 16A, Noida","WATCH VIDEOS AND LIVE :
https://t.co/Rh1DJVqltd & https://t.co/XXzkIdK2AL","#जयपुर : अफसरों के आदेश पर भारी 'बाबूगिरी'

सीएस, गृह विभाग के आदेश पर मारी कुंडली, गुर्जर आंदोलन में एयर लिफ्ट बिलों  का मामला, वायु सेना के संसाधनों का किया था उपयोग, कोषाधिकारी जयपुर कार्यालय में वर्षों से पेंडिंग। 

@jaipur_police @RajGovOfficial #RajasthanNewsWithZee",jaipur,[],hi,https://twitter.com/statuses/1139066280873357312,no,NA,"['RajasthanNewsWithZee', 'जयपुर']","['RajGovOfficial', 'jaipur_police']",Jun-13-2019,07:05:38
886,JL3ague,jl3ague,ask GPS ,existing...,"@thebharatpur @Aam_Nationalist @BharatpurPolice @babulalsharma19 @pantlp @PSKhachariyawas Bharatpur......
@Bharatpur @BharatPCongress @BharatpurPolice @cesaurabh @RajuMee56302272 @BHARATPUR_DM @umeshbhartpuria @IgpBharatpur @jaipur_police @DRMJaipur @rpojaipur @rajpatrika @DRMJodhpurNWR @JodhpurPcr @bhawani_jaipur @PIBJaipur @my_rajasthan @RajSampark @eMitraRajasthan",jaipur,[],hi,https://twitter.com/statuses/1139065301314785281,no,NA,[],"['babulalsharma19', 'rpojaipur', 'BharatPCongress', 'jaipur_police', 'BharatpurPolice', 'umeshbhartpuria', 'bhawani_jaipur', 'IgpBharatpur', 'PIBJaipur', 'DRMJodhpurNWR', 'RajSampark', 'rajpatrika', 'BHARATPUR_DM', 'Aam_Nationalist', 'cesaurabh', 'Bharatpur', 'DRMJaipur', 'RajuMee56302272', 'pantlp', 'thebharatpur', 'JodhpurPcr', 'my_rajasthan', 'PSKhachariyawas', 'eMitraRajasthan']",Jun-13-2019,07:01:45
887,Zee Rajasthan News,zeerajasthan_,"Film City Sector 16A, Noida","WATCH VIDEOS AND LIVE :
https://t.co/Rh1DJVqltd & https://t.co/XXzkIdK2AL","#जयपुर : टोल पर पुलिस परिचय पत्र से दादागिरी का मामला

जेआर टोल कम्पनी ने की एसीएस गृह को शिकायत, पुलिस आईकार्ड दिखा टोल मुक्त करने की करते मांग, टोल राशि मांगने पर करते हैं गाली गलौज, मारपीट। गृह विभाग ने दिए डीजीपी को कार्रवाई करने के निर्देश। 

@jaipur_police @RajGovOfficial",jaipur,[],hi,https://twitter.com/statuses/1139062778226888704,no,NA,['जयपुर'],"['RajGovOfficial', 'jaipur_police']",Jun-13-2019,06:51:43
888,Zee Rajasthan News,zeerajasthan_,"Film City Sector 16A, Noida","WATCH VIDEOS AND LIVE :
https://t.co/Rh1DJVqltd & https://t.co/XXzkIdK2AL","#आमेर- #नाहरगढ पार्क में हंगामा, कर्मचारियों में आपस में हुई मारपीट, कर्मचारी पार्क के गेट पर बैठे धरने पर, फॉरेस्ट गार्ड और वन रक्षक के बीच मारपीट। 

@jaipur_police @RajGovOfficial",jaipur,[],hi,https://twitter.com/statuses/1139062375254913025,no,NA,"['आमेर', 'नाहरगढ']","['RajGovOfficial', 'jaipur_police']",Jun-13-2019,06:50:07
889,Zee Rajasthan News,zeerajasthan_,"Film City Sector 16A, Noida","WATCH VIDEOS AND LIVE :
https://t.co/Rh1DJVqltd & https://t.co/XXzkIdK2AL","#जयपुर- मेयर विष्णु लाटा नगर निगम मुख्यालय में

फरियादियों की सुन रहे समस्याएं, सीवरेज, गंदगी से परेशान जनता पहुंची निगम मुख्यालय, शहर में बिगड़ी पड़ी हैं सफाई व्यवस्था, अफसरों और मेयर की लड़ाई से बिगड़ी सफाई व्यवस्था। @jaipur_police @RajGovOfficial",jaipur,[],hi,https://twitter.com/statuses/1139057753052237824,no,NA,['जयपुर'],"['RajGovOfficial', 'jaipur_police']",Jun-13-2019,06:31:45
890,Hindu Raj Rajput,hinduraj_singh,"Jasol Rajasthan, India","कार्यकारिणी सदस्य  ABVP जैसलमेर   
                      राजपूत करणी सेना सदस्य🔫🔫
राष्ट्रीय स्वयंसेवक संघ
 @hindurajrajput
 100% fellow Back","RT @zeerajasthan_: #जयपुर-निर्जला एकादशी पर मिल्क शेक का आयोजन, स्वायत्त शासन विभाग कर्मचारी यूनियन की और से आयोजन, DLB मुख्यालय के बाहर मि…",jaipur,[],hi,https://twitter.com/statuses/1139055199052414982,yes,zeerajasthan_,"['RajasthanNewsWithZee', 'NirjalaEkadashiVrat', 'NirjalaEkadashi', 'जयपुर']","['jaipur_police', 'RajGovOfficial', 'zeerajasthan_']",Jun-13-2019,06:21:36
891,Zee Rajasthan News,zeerajasthan_,"Film City Sector 16A, Noida","WATCH VIDEOS AND LIVE :
https://t.co/Rh1DJVqltd & https://t.co/XXzkIdK2AL","#जयपुर-निर्जला एकादशी पर मिल्क शेक का आयोजन, स्वायत्त शासन विभाग कर्मचारी यूनियन की और से आयोजन, DLB मुख्यालय के बाहर मिल्कशेक वितरण का हो रहा आयोजन।

@jaipur_police  @RajGovOfficial #RajasthanNewsWithZee #NirjalaEkadashi #NirjalaEkadashiVrat",jaipur,[],hi,https://twitter.com/statuses/1139054919967633408,no,NA,"['RajasthanNewsWithZee', 'NirjalaEkadashiVrat', 'NirjalaEkadashi', 'जयपुर']","['RajGovOfficial', 'jaipur_police']",Jun-13-2019,06:20:30
892,Zee Rajasthan News,zeerajasthan_,"Film City Sector 16A, Noida","WATCH VIDEOS AND LIVE :
https://t.co/Rh1DJVqltd & https://t.co/XXzkIdK2AL","#बस्सी (#जयपुर) : अज्ञात कारणों से तीन कच्चे छप्परों में लगी भीषण आग

आग से छप्परों में रखा 350 मण पशुओं का चारा, 50 बोरी गेंहू, 50 क्यूंटल प्याज, कपड़े, घरेलू सामान जलकर हुआ राख, दो मवेशी गम्भीर रूप से झुलसे। पीलिया गांव में ब्राह्मणों की ढाणी की घटना। @jaipur_police https://t.co/7YOoC1hJPJ",jaipur,['https://twitter.com/zeerajasthan_/status/1139044625019072512/photo/1'],hi,https://twitter.com/statuses/1139044625019072512,no,NA,"['बस्सी', 'जयपुर']",['jaipur_police'],Jun-13-2019,05:39:35
893,Zee Rajasthan News,zeerajasthan_,"Film City Sector 16A, Noida","WATCH VIDEOS AND LIVE :
https://t.co/Rh1DJVqltd & https://t.co/XXzkIdK2AL","#जयपुर से बड़ी खबर
 
चित्रकूट इलाके में हत्या। युवक का शव कमरे में मिला। सूचना के बाद चित्रकूट थाना पुलिस पहुंची मौके पर। fsl टीम को भी बुलाया गया मौके पर। पुलिस जुटी जांच में।

@jaipur_police @RajGovOfficial #RajasthanNewsWithZee",jaipur,[],hi,https://twitter.com/statuses/1139042046759464961,no,NA,"['RajasthanNewsWithZee', 'जयपुर']","['RajGovOfficial', 'jaipur_police']",Jun-13-2019,05:29:20
894,Zee Rajasthan News,zeerajasthan_,"Film City Sector 16A, Noida","WATCH VIDEOS AND LIVE :
https://t.co/Rh1DJVqltd & https://t.co/XXzkIdK2AL","#जयपुर : मौसम बदलने के साथ ही मिलने लगी गर्मी से राहत

बीती रात करीब 3-4 डिग्री तक गिरा रात का पारा,प्रदेश के करी सभी जिलों में रात के तापमान में गिरावट दर्ज,34.4 डिग्री के साथ फलौदी में सबसे गर्म रात हुई दर्ज,जयपुर में बीती रात 28.2 डिग्री पर पहुंचा रात का पारा।@jaipur_police",jaipur,[],hi,https://twitter.com/statuses/1139041667686621185,no,NA,['जयपुर'],['jaipur_police'],Jun-13-2019,05:27:50
895,First India News Rajasthan,1stIndiaNews,India,Watch LIVE TV:  https://t.co/qbeqx7qRjz Download App: https://t.co/OJVtZWSYUW,"#Jaipur #सांभर : देवयानी तीर्थ स्नान को आई 15 वर्षीय बालिका डूबी, लोगों ने बालिका को कुंड से निकालकर पहुंचाया अस्पताल, चिकित्सकों ने प्राथमिक उपचार के बाद जयपुर किया रैफर
@jaipur_police #RajasthanOnFirstIndia 
Watch Live : https://t.co/IymzqXw6Ua",jaipur,[],hi,https://twitter.com/statuses/1139041470000881665,no,NA,"['Jaipur', 'सांभर', 'RajasthanOnFirstIndia']",['jaipur_police'],Jun-13-2019,05:27:03
896,Zee Rajasthan News,zeerajasthan_,"Film City Sector 16A, Noida","WATCH VIDEOS AND LIVE :
https://t.co/Rh1DJVqltd & https://t.co/XXzkIdK2AL","दादी के सोने के बाद में हुई है युवक की हत्या, घर में रहने वाला सिद्धार्थ और उसका एक दोस्त हुआ फरार, रात के समय आपसी झगड़े के दौरान हत्या की आशंका। 

@jaipur_police @RajGovOfficial #RajasthanNewsWithZee",jaipur,[],hi,https://twitter.com/statuses/1139038908908355585,no,NA,['RajasthanNewsWithZee'],"['RajGovOfficial', 'jaipur_police']",Jun-13-2019,05:16:52
897,Sdiiwaan,Sdiiwaan,India,,"Reminder 142 @consaff @PoliceRajasthan @irvpaswan @PMOIndia @jaipur_police @Consumer2Court @RajCMO @ConsumerVoiceIn @myconsumercourt @consumercourtin @Consumer2Court  @rajpatrika @DainikBhaskar @timesofindia  Status ? Registered Complaint 1211049 , -9988816,9988817, 9991330",jaipur,[],en,https://twitter.com/statuses/1139030252175290368,no,NA,[],"['timesofindia', 'Consumer2Court', 'PoliceRajasthan', 'rajpatrika', 'DainikBhaskar', 'consaff', 'jaipur_police', 'consumercourtin', 'myconsumercourt', 'PMOIndia', 'RajCMO', 'ConsumerVoiceIn', 'irvpaswan']",Jun-13-2019,04:42:28
898,Rutwesh,Rutwesh1,,Goal is not to wear brand but is to become one,@MumbaiPolice @jaipur_police can you pls reply,jaipur,[],en,https://twitter.com/statuses/1139026218731413505,no,NA,[],"['MumbaiPolice', 'jaipur_police']",Jun-13-2019,04:26:27
899,Zee Rajasthan News,zeerajasthan_,"Film City Sector 16A, Noida","WATCH VIDEOS AND LIVE :
https://t.co/Rh1DJVqltd & https://t.co/XXzkIdK2AL","#जयपुर : मानसरोवर में बस पलटी, B2 बायपास की घटना, दुर्घटना में 3 लोग हुए घायल
सूचना पर शिप्रा पथ पुलिस पहुंची मौके पर, पुलिस कर रही है दुर्घटना जांच। 

@jaipur_police #RajasthanNewsWithZee https://t.co/7SO54UzmUJ",jaipur,['https://twitter.com/zeerajasthan_/status/1139024187576573953/photo/1'],hi,https://twitter.com/statuses/1139024187576573953,no,NA,"['RajasthanNewsWithZee', 'जयपुर']",['jaipur_police'],Jun-13-2019,04:18:23
900,Zee Rajasthan News,zeerajasthan_,"Film City Sector 16A, Noida","WATCH VIDEOS AND LIVE :
https://t.co/Rh1DJVqltd & https://t.co/XXzkIdK2AL","#Jaipur : जोनल प्लान बनाने के नाम पर घोटाला मामला

अब तक केसों में 6 निकायों के अध्यक्ष और 19 कार्मिकों पर गिर चुकी गाज, विभाग ने 5 निकायों के अध्यक्ष और 14 कार्मिकों के खिलाफ की कार्रवाई, सबसे पहले श्रीडूंगरगढ़ के अध्यक्ष और 5 कार्मिकों के खिलाफ की गई कार्रवाई। @jaipur_police",jaipur,[],hi,https://twitter.com/statuses/1139022797034758144,no,NA,['Jaipur'],['jaipur_police'],Jun-13-2019,04:12:51
901,First India News Rajasthan,1stIndiaNews,India,Watch LIVE TV:  https://t.co/qbeqx7qRjz Download App: https://t.co/OJVtZWSYUW,"#Jaipur : 4 साल की बालिका से दुष्कर्म का प्रयास, छत पर खेल रही थी बालिका से दुष्कर्म का प्रयास, आरोपी किशोर को पुलिस ने पकड़ा, रामगंज की घटना 
@satyatv99_news @jaipur_police #RajasthanOnFirstIndia
Watch Live : https://t.co/IymzqXw6Ua",jaipur,[],hi,https://twitter.com/statuses/1139019783616245760,no,NA,"['Jaipur', 'RajasthanOnFirstIndia']","['jaipur_police', 'satyatv99_news']",Jun-13-2019,04:00:53
902,pradeep soni,pradeepsonizee,"Sikar, India","#Zee News Rajasthan,Jaipur#","RT @zeerajasthan_: #चौमूं:जयपुर कूलर से करंट लगने से युवक की मौत 

कूलर में पानी भरते समय हादसा,हरमाड़ा इलाके की घाटी का मामला,पुलिस जुटी…",jaipur,[],hi,https://twitter.com/statuses/1139018243299893249,yes,zeerajasthan_,"['चौमूं', 'RajasthanNewsOnZee', 'RajasthanNewsWithZee']","['JprRuralPolice', 'jaipur_police', 'IgpJaipur', 'zeerajasthan_']",Jun-13-2019,03:54:45
